,AL,Random,Batch
0,0.5689655172413793,0.5344827586206896,0.7068965517241379
1,0.39655172413793105,0.5689655172413793,0.6896551724137931
2,0.5172413793103449,0.3793103448275862,0.6896551724137931
3,0.5344827586206896,0.5517241379310345,0.6896551724137931
4,0.5,0.5689655172413793,0.6896551724137931
5,0.4482758620689655,0.5517241379310345,0.7413793103448276
6,0.46551724137931033,0.6379310344827587,0.6551724137931034
7,0.5,0.5172413793103449,0.7068965517241379
8,0.5344827586206896,0.5172413793103449,0.7413793103448276
9,0.43103448275862066,0.4482758620689655,0.5862068965517241
