,AL,Random,Batch
0,0.9466666666666667,0.9733333333333334,0.9733333333333334
1,0.9466666666666667,0.9066666666666666,0.96
2,0.88,0.9466666666666667,0.9733333333333334
3,0.9333333333333333,0.9466666666666667,0.96
4,0.9466666666666667,0.9733333333333334,0.9733333333333334
5,0.72,0.96,0.9866666666666667
6,0.76,1.0,1.0
7,0.8933333333333333,0.88,0.9466666666666667
8,0.6666666666666666,0.8666666666666667,0.9866666666666667
9,0.9066666666666666,0.96,0.96
