,AL,Random,Batch
0,0.5172413793103449,0.603448275862069,0.7068965517241379
1,0.41379310344827586,0.4827586206896552,0.6896551724137931
2,0.6379310344827587,0.5862068965517241,0.6896551724137931
3,0.5517241379310345,0.5344827586206896,0.6896551724137931
4,0.4827586206896552,0.6724137931034483,0.6896551724137931
5,0.5689655172413793,0.5,0.7413793103448276
6,0.46551724137931033,0.46551724137931033,0.6551724137931034
7,0.4482758620689655,0.43103448275862066,0.7068965517241379
8,0.5172413793103449,0.5517241379310345,0.7413793103448276
9,0.5517241379310345,0.5344827586206896,0.5862068965517241
