,AL,Random,Batch
0,0.9411764705882353,0.8823529411764706,0.9294117647058824
1,0.9764705882352941,0.9176470588235294,0.9764705882352941
2,0.9411764705882353,0.8941176470588236,0.9411764705882353
3,0.9529411764705882,0.9294117647058824,0.9647058823529412
4,0.9176470588235294,0.8941176470588236,0.9176470588235294
5,0.8941176470588236,0.8941176470588236,0.8823529411764706
6,0.9294117647058824,0.8941176470588236,0.9529411764705882
7,0.9176470588235294,0.9294117647058824,0.9176470588235294
8,0.9647058823529412,0.9176470588235294,0.9647058823529412
9,0.9647058823529412,0.9529411764705882,0.9647058823529412
10,0.8823529411764706,0.8588235294117647,0.8823529411764706
11,0.9411764705882353,0.8470588235294118,0.9294117647058824
12,0.8588235294117647,0.8705882352941177,0.8588235294117647
13,0.9058823529411765,0.788235294117647,0.8941176470588236
14,0.8941176470588236,0.8588235294117647,0.8941176470588236
